        9	2019-01-31 17:26:08	2	0	1	0
       30	2019-01-31 17:34:17	2	2	1	0
       45	2019-01-31 17:53:04	2	1	1	0
       51	2019-01-31 18:10:22	2	5	1	0
       51	2019-01-31 18:10:33	2	2	1	0
       57	2019-01-31 18:53:10	2	0	1	0
      101	2019-01-31 20:09:50	2	0	1	0
       33	2019-01-31 20:13:24	2	0	1	0
       33	2019-01-31 20:13:47	2	5	1	0
       55	2019-01-31 20:14:52	2	1	1	0
        2	2019-01-31 20:16:05	2	0	1	0
       51	2019-02-01 06:21:45	2	0	1	0
       86	2019-02-01 07:22:28	2	0	1	0
       57	2019-02-01 07:45:32	2	2	1	0
       77	2019-02-01 07:48:28	2	0	1	0
       30	2019-02-01 07:50:57	2	0	1	0
       66	2019-02-01 07:51:18	2	0	1	0
       39	2019-02-01 07:51:48	2	2	1	0
       48	2019-02-01 07:52:50	2	2	1	0
       46	2019-02-01 07:55:06	2	0	1	0
       45	2019-02-01 07:55:44	2	0	1	0
       21	2019-02-01 07:56:07	2	0	1	0
       55	2019-02-01 07:56:13	2	0	1	0
       64	2019-02-01 07:56:20	2	0	1	0
       91	2019-02-01 07:57:07	2	0	1	0
       96	2019-02-01 07:57:26	2	0	1	0
       85	2019-02-01 07:57:29	2	0	0	0
      105	2019-02-01 07:58:53	2	0	1	0
       61	2019-02-01 07:58:56	2	0	1	0
        2	2019-02-01 08:08:30	2	0	1	0
      101	2019-02-01 08:17:46	2	0	1	0
       15	2019-02-01 08:18:59	2	0	1	0
      130	2019-02-01 08:24:54	2	0	1	0
       33	2019-02-01 08:53:34	2	0	1	0
       63	2019-02-01 09:47:35	2	0	1	0
       33	2019-02-01 16:37:57	2	0	1	0
       77	2019-02-01 16:38:21	2	0	1	0
       25	2019-02-01 16:46:21	2	0	1	0
       21	2019-02-01 16:54:07	2	0	1	0
      130	2019-02-01 16:55:44	2	0	1	0
        9	2019-02-01 17:03:01	2	2	1	0
       30	2019-02-01 17:18:39	2	0	1	0
        2	2019-02-01 17:20:30	2	0	1	0
       48	2019-02-01 17:50:04	2	0	1	0
       51	2019-02-01 18:10:25	2	0	1	0
        6	2019-02-01 18:10:50	2	0	1	0
       10	2019-02-01 18:13:21	2	0	1	0
      105	2019-02-01 18:15:21	2	0	1	0
       46	2019-02-01 18:30:17	2	0	1	0
      101	2019-02-01 18:39:42	2	0	1	0
       55	2019-02-01 18:40:06	2	1	1	0
       66	2019-02-01 18:42:21	2	0	1	0
       85	2019-02-01 19:10:15	2	0	0	0
       85	2019-02-01 19:10:34	2	0	0	0
       69	2019-02-01 20:00:25	2	1	1	0
       91	2019-02-01 20:10:24	2	0	1	0
       91	2019-02-01 20:10:38	2	1	1	0
       35	2019-02-02 07:17:17	2	0	1	0
       55	2019-02-02 07:28:56	2	0	1	0
       51	2019-02-02 07:31:29	2	0	1	0
       30	2019-02-02 07:37:29	2	0	1	0
       96	2019-02-02 07:42:47	2	0	1	0
      101	2019-02-02 07:48:07	2	4	1	0
       77	2019-02-02 07:51:35	2	0	1	0
       39	2019-02-02 07:51:38	2	0	1	0
       91	2019-02-02 07:52:20	2	0	1	0
       66	2019-02-02 07:54:01	2	0	1	0
       48	2019-02-02 07:54:32	2	0	1	0
       46	2019-02-02 07:54:35	2	0	1	0
      105	2019-02-02 07:55:00	2	0	1	0
       85	2019-02-02 07:55:06	2	0	0	0
       61	2019-02-02 07:55:13	2	0	1	0
       21	2019-02-02 07:56:04	2	0	1	0
       57	2019-02-02 07:58:40	2	0	1	0
       36	2019-02-02 08:30:28	2	0	1	0
       67	2019-02-02 08:35:59	2	0	1	0
       33	2019-02-02 08:54:14	2	0	1	0
       61	2019-02-02 15:22:53	2	1	1	0
       25	2019-02-02 15:23:01	2	1	1	0
       51	2019-02-02 15:24:01	2	0	1	0
       30	2019-02-02 15:25:06	2	0	1	0
       91	2019-02-02 15:28:29	2	2	1	0
       46	2019-02-02 15:28:32	2	2	1	0
       46	2019-02-02 15:28:34	2	2	1	0
       96	2019-02-02 15:28:36	2	2	1	0
       21	2019-02-02 15:28:39	2	2	1	0
       55	2019-02-02 15:32:14	2	1	1	0
       36	2019-02-02 15:46:04	2	1	1	0
       40	2019-02-02 15:49:42	2	0	1	0
       63	2019-02-02 16:21:24	2	1	1	0
       48	2019-02-02 16:56:56	2	0	1	0
       48	2019-02-02 16:56:59	2	0	1	0
       45	2019-02-02 17:25:39	2	0	1	0
       64	2019-02-02 17:33:17	2	0	1	0
       45	2019-02-04 07:49:51	2	0	1	0
       85	2019-02-04 07:50:52	2	0	0	0
       57	2019-02-04 07:51:06	2	0	1	0
       39	2019-02-04 07:51:11	2	0	1	0
       30	2019-02-04 07:51:52	2	0	1	0
       44	2019-02-04 07:52:14	2	0	1	0
       69	2019-02-04 07:54:13	2	0	1	0
       69	2019-02-04 07:54:18	2	0	1	0
       17	2019-02-04 07:55:29	2	0	1	0
       48	2019-02-04 07:55:40	2	0	1	0
       66	2019-02-04 07:55:44	2	0	1	0
      105	2019-02-04 07:55:49	2	0	1	0
       61	2019-02-04 07:56:24	2	0	0	0
       46	2019-02-04 07:56:28	2	0	1	0
       91	2019-02-04 07:56:34	2	0	1	0
       96	2019-02-04 07:56:42	2	0	1	0
       96	2019-02-04 07:56:53	2	0	0	0
        9	2019-02-04 07:57:49	2	0	1	0
       21	2019-02-04 07:57:53	2	0	1	0
       51	2019-02-04 08:04:19	2	0	1	0
      101	2019-02-04 08:14:03	2	0	1	0
      130	2019-02-04 08:19:18	2	0	1	0
       36	2019-02-04 08:35:14	2	0	1	0
       33	2019-02-04 08:52:03	2	0	1	0
       42	2019-02-04 16:32:12	2	0	1	0
      105	2019-02-04 16:41:45	2	0	1	0
        9	2019-02-04 16:41:53	2	0	1	0
       96	2019-02-04 16:41:58	2	0	1	0
       25	2019-02-04 16:42:00	2	0	1	0
       64	2019-02-04 16:42:05	2	0	1	0
       64	2019-02-04 16:42:07	2	0	1	0
       20	2019-02-04 16:42:42	2	0	1	0
       20	2019-02-04 16:42:56	2	1	1	0
       46	2019-02-04 16:43:00	2	1	1	0
        2	2019-02-04 16:52:34	2	0	1	0
       85	2019-02-04 16:58:17	2	0	0	0
      105	2019-02-04 16:58:41	2	0	0	0
       30	2019-02-04 17:01:34	2	2	1	0
       39	2019-02-04 17:16:19	2	0	1	0
       21	2019-02-04 17:17:22	2	1	1	0
       63	2019-02-04 17:18:16	2	1	1	0
        6	2019-02-04 17:24:15	2	0	1	0
       69	2019-02-04 17:26:50	2	0	1	0
       69	2019-02-04 17:26:59	2	1	1	0
       35	2019-02-04 17:27:02	2	1	1	0
      130	2019-02-04 17:27:14	2	1	1	0
       33	2019-02-04 17:37:40	2	0	1	0
       36	2019-02-04 18:52:35	2	1	1	0
       17	2019-02-04 19:05:18	2	0	1	0
       66	2019-02-04 19:45:26	2	1	1	0
       67	2019-02-04 19:45:34	2	0	1	0
       85	2019-02-06 07:08:00	2	0	0	0
       17	2019-02-06 07:40:30	2	0	1	0
       30	2019-02-06 07:45:22	2	0	1	0
       51	2019-02-06 07:48:08	2	0	1	0
       39	2019-02-06 07:52:19	2	0	1	0
       48	2019-02-06 07:55:35	2	0	1	0
       96	2019-02-06 07:55:52	2	0	1	0
       66	2019-02-06 07:56:52	2	0	1	0
       46	2019-02-06 07:56:58	2	0	1	0
       91	2019-02-06 07:57:45	2	0	1	0
       21	2019-02-06 07:59:02	2	0	1	0
        9	2019-02-06 07:59:04	2	0	1	0
       40	2019-02-06 08:00:01	2	0	1	0
       45	2019-02-06 08:00:06	2	0	1	0
       64	2019-02-06 08:01:03	2	0	1	0
       61	2019-02-06 08:04:40	2	0	1	0
      101	2019-02-06 08:10:34	2	0	1	0
       25	2019-02-06 08:16:52	2	0	1	0
      130	2019-02-06 08:17:22	2	0	1	0
       33	2019-02-06 08:40:08	2	0	1	0
       20	2019-02-06 16:23:19	2	1	1	0
       64	2019-02-06 16:35:27	2	0	1	0
       25	2019-02-06 16:35:30	2	0	1	0
       64	2019-02-06 16:35:35	2	1	1	0
       25	2019-02-06 16:35:37	2	1	1	0
       46	2019-02-06 16:35:40	2	1	1	0
       61	2019-02-06 16:42:39	2	2	1	0
       69	2019-02-06 16:53:35	2	1	1	0
       51	2019-02-06 17:03:09	2	1	1	0
       96	2019-02-06 17:03:39	2	0	1	0
       46	2019-02-06 17:04:24	2	0	1	0
       46	2019-02-06 17:04:27	2	1	1	0
       30	2019-02-06 17:05:25	2	0	1	0
       21	2019-02-06 17:05:42	2	1	1	0
       30	2019-02-06 17:05:45	2	1	1	0
        2	2019-02-06 17:15:57	2	0	1	0
      130	2019-02-06 17:18:17	2	0	1	0
       45	2019-02-06 17:27:01	2	1	1	0
       85	2019-02-06 17:27:05	2	1	0	0
       48	2019-02-06 17:40:42	2	0	1	0
       63	2019-02-06 18:14:22	2	1	1	0
       57	2019-02-06 18:15:36	2	0	1	0
       91	2019-02-06 18:26:01	2	2	1	0
       44	2019-02-06 18:27:50	2	0	1	0
       33	2019-02-06 19:20:27	2	0	1	0
       66	2019-02-06 19:21:46	2	1	1	0
       17	2019-02-06 19:54:52	2	0	1	0
        6	2019-02-07 07:22:00	2	0	1	0
       51	2019-02-07 07:32:52	2	0	1	0
       39	2019-02-07 07:52:16	2	0	1	0
      101	2019-02-07 07:54:13	2	0	1	0
       66	2019-02-07 07:54:16	2	0	1	0
      105	2019-02-07 07:54:23	2	0	1	0
       64	2019-02-07 07:55:52	2	0	1	0
       30	2019-02-07 07:56:02	2	0	1	0
       48	2019-02-07 07:56:42	2	0	1	0
       91	2019-02-07 07:56:49	2	0	1	0
       63	2019-02-07 07:57:05	2	0	1	0
       46	2019-02-07 07:57:11	2	0	1	0
       46	2019-02-07 07:57:13	2	0	1	0
       85	2019-02-07 07:58:34	2	0	0	0
       96	2019-02-07 07:58:38	2	0	1	0
       45	2019-02-07 07:59:02	2	0	1	0
       69	2019-02-07 07:59:41	2	0	1	0
       61	2019-02-07 08:00:04	2	0	1	0
       51	2019-02-07 08:01:27	2	0	1	0
       67	2019-02-07 08:01:34	2	0	1	0
       17	2019-02-07 08:06:07	2	0	1	0
       40	2019-02-07 08:17:13	2	0	1	0
      130	2019-02-07 08:21:40	2	0	1	0
       33	2019-02-07 08:40:12	2	0	1	0
       30	2019-02-07 16:06:05	2	0	1	0
       30	2019-02-07 16:06:11	2	1	1	0
       45	2019-02-07 16:16:49	2	1	1	0
       40	2019-02-07 16:20:08	2	0	1	0
       61	2019-02-07 16:22:47	2	1	1	0
       20	2019-02-07 16:29:15	2	1	1	0
       17	2019-02-07 16:31:59	2	0	1	0
       46	2019-02-07 16:37:18	2	0	1	0
       42	2019-02-07 16:37:52	2	0	1	0
       64	2019-02-07 16:43:49	2	0	1	0
       64	2019-02-07 16:44:14	2	1	1	0
      130	2019-02-07 17:09:12	2	0	1	0
       36	2019-02-07 17:10:17	2	1	1	0
       96	2019-02-07 17:24:47	2	2	1	0
        2	2019-02-07 17:30:59	2	0	1	0
       35	2019-02-07 17:41:12	2	1	1	0
       69	2019-02-07 17:58:33	2	1	1	0
       57	2019-02-07 18:18:42	2	0	1	0
       17	2019-02-07 18:24:14	2	0	1	0
       17	2019-02-07 19:23:56	2	0	1	0
       45	2019-02-07 20:09:14	2	0	1	0
       33	2019-02-07 20:58:01	2	0	1	0
       86	2019-02-08 07:17:40	2	0	1	0
       51	2019-02-08 07:26:06	2	0	1	0
       66	2019-02-08 07:51:07	2	0	1	0
       85	2019-02-08 07:51:32	2	0	0	0
       39	2019-02-08 07:51:35	2	0	1	0
       39	2019-02-08 07:51:41	2	0	1	0
       48	2019-02-08 07:51:44	2	0	1	0
       61	2019-02-08 07:54:08	2	0	1	0
       46	2019-02-08 07:55:30	2	0	1	0
       96	2019-02-08 07:55:59	2	0	1	0
       91	2019-02-08 07:58:38	2	0	1	0
       45	2019-02-08 08:02:55	2	0	1	0
       64	2019-02-08 08:03:44	2	0	1	0
      101	2019-02-08 08:04:34	2	0	1	0
       17	2019-02-08 08:05:23	2	0	1	0
       17	2019-02-08 08:05:25	2	0	1	0
       63	2019-02-08 08:16:40	2	0	1	0
        6	2019-02-08 08:19:26	2	0	1	0
       36	2019-02-08 08:20:58	2	0	1	0
        3	2019-02-08 08:33:11	2	0	1	0
       33	2019-02-08 08:38:01	2	0	1	0
       40	2019-02-08 08:48:22	2	0	1	0
       51	2019-02-08 16:10:32	2	0	1	0
       85	2019-02-08 16:10:42	2	0	0	0
      101	2019-02-08 16:14:28	2	0	1	0
       20	2019-02-08 16:23:28	2	1	1	0
       48	2019-02-08 16:56:43	2	0	1	0
       30	2019-02-08 16:56:51	2	1	1	0
       96	2019-02-08 16:58:39	2	2	1	0
       46	2019-02-08 17:01:17	2	1	1	0
       40	2019-02-08 17:39:45	2	0	1	0
       45	2019-02-08 17:39:58	2	1	1	0
       69	2019-02-08 18:20:13	2	0	1	0
       69	2019-02-08 18:20:19	2	1	1	0
       91	2019-02-08 18:20:21	2	1	1	0
       67	2019-02-08 19:09:48	2	0	1	0
       67	2019-02-08 19:09:54	2	0	1	0
       30	2019-02-09 07:46:15	2	0	1	0
       55	2019-02-09 07:46:28	2	0	1	0
       45	2019-02-09 07:46:50	2	0	1	0
       69	2019-02-09 07:46:52	2	0	1	0
       63	2019-02-09 07:47:25	2	0	1	0
       91	2019-02-09 07:48:08	2	0	1	0
       96	2019-02-09 07:49:23	2	0	1	0
       46	2019-02-09 07:49:42	2	0	1	0
       85	2019-02-09 07:49:45	2	0	0	0
       48	2019-02-09 07:49:55	2	0	1	0
      105	2019-02-09 07:54:24	2	2	1	0
      105	2019-02-09 07:54:41	2	0	1	0
       67	2019-02-09 07:59:30	2	0	1	0
       35	2019-02-09 08:00:32	2	0	1	0
       33	2019-02-09 08:36:23	2	0	1	0
       61	2019-02-09 15:17:40	2	1	1	0
       30	2019-02-09 15:25:03	2	1	1	0
      130	2019-02-09 15:26:37	2	0	1	0
       35	2019-02-09 15:33:23	2	0	1	0
      105	2019-02-09 15:34:11	2	0	1	0
       46	2019-02-09 15:53:14	2	1	1	0
       85	2019-02-09 15:53:19	2	1	0	0
       63	2019-02-09 15:53:32	2	1	0	0
       96	2019-02-09 15:54:37	2	2	1	0
       57	2019-02-09 15:55:07	2	0	1	0
       91	2019-02-09 15:56:50	2	2	1	0
       69	2019-02-09 15:57:39	2	1	1	0
       67	2019-02-09 17:25:02	2	0	1	0
       55	2019-02-09 17:55:20	2	1	1	0
       51	2019-02-09 18:02:27	2	1	1	0
       85	2019-02-11 07:43:21	2	0	0	0
       77	2019-02-11 07:45:49	2	0	1	0
       55	2019-02-11 07:48:40	2	0	1	0
       30	2019-02-11 07:49:29	2	0	1	0
       46	2019-02-11 07:52:58	2	0	1	0
       46	2019-02-11 07:53:01	2	0	1	0
        6	2019-02-11 07:57:50	2	0	1	0
       51	2019-02-11 07:57:57	2	0	1	0
       96	2019-02-11 07:57:59	2	0	1	0
       48	2019-02-11 07:59:29	2	0	1	0
       69	2019-02-11 07:59:33	2	0	1	0
       66	2019-02-11 07:59:57	2	0	1	0
       91	2019-02-11 08:00:05	2	0	1	0
       45	2019-02-11 08:02:36	2	0	1	0
       17	2019-02-11 08:04:37	2	0	1	0
       36	2019-02-11 08:07:56	2	2	1	0
       36	2019-02-11 08:08:05	2	0	1	0
       61	2019-02-11 08:09:16	2	0	1	0
      101	2019-02-11 08:15:45	2	0	1	0
      130	2019-02-11 08:21:23	2	0	1	0
       15	2019-02-11 08:26:21	2	0	1	0
       33	2019-02-11 08:29:45	2	0	1	0
       20	2019-02-11 16:54:09	2	1	1	0
       63	2019-02-11 17:03:50	2	1	1	0
      105	2019-02-11 17:17:53	2	1	1	0
       64	2019-02-11 17:18:04	2	0	1	0
      130	2019-02-11 17:24:50	2	0	1	0
       48	2019-02-11 17:36:34	2	2	1	0
       61	2019-02-11 17:49:09	2	2	1	0
       36	2019-02-11 17:49:14	2	2	1	0
       36	2019-02-11 17:49:21	2	1	1	0
       96	2019-02-11 17:51:48	2	2	1	0
       46	2019-02-11 17:52:07	2	0	1	0
       57	2019-02-11 17:52:13	2	0	1	0
        2	2019-02-11 18:03:09	2	0	1	0
       33	2019-02-11 18:30:59	2	0	1	0
       77	2019-02-11 18:31:06	2	0	1	0
       25	2019-02-11 18:33:47	2	0	1	0
       55	2019-02-11 20:06:37	2	1	1	0
       17	2019-02-11 22:44:47	2	0	1	0
       85	2019-02-12 00:47:42	2	0	0	0
       66	2019-02-12 00:47:56	2	1	1	0
       69	2019-02-12 00:48:03	2	1	1	0
       45	2019-02-12 07:07:47	2	0	1	0
       55	2019-02-12 07:22:48	2	0	1	0
       30	2019-02-12 07:23:17	2	0	1	0
       46	2019-02-12 07:25:33	2	0	1	0
       91	2019-02-12 07:25:48	2	0	1	0
       66	2019-02-12 07:49:54	2	0	1	0
       61	2019-02-12 07:53:47	2	0	1	0
       96	2019-02-12 07:57:16	2	0	1	0
       63	2019-02-12 08:00:28	2	0	1	0
       36	2019-02-12 08:08:35	2	0	1	0
      101	2019-02-12 08:13:55	2	0	1	0
       15	2019-02-12 08:27:38	2	0	1	0
       33	2019-02-12 08:28:43	2	0	1	0
      130	2019-02-12 08:34:26	2	0	1	0
        2	2019-02-12 16:26:54	2	2	1	0
        2	2019-02-12 16:27:22	2	1	1	0
       25	2019-02-12 16:27:45	2	2	1	0
       25	2019-02-12 16:27:55	2	1	1	0
      105	2019-02-12 17:08:04	2	0	1	0
       61	2019-02-12 17:32:46	2	1	1	0
       36	2019-02-12 17:32:53	2	1	1	0
       85	2019-02-12 17:38:14	2	0	0	0
       48	2019-02-12 17:42:58	2	0	1	0
       64	2019-02-12 17:53:57	2	1	1	0
       46	2019-02-12 18:01:06	2	1	1	0
       96	2019-02-12 18:06:57	2	2	1	0
       45	2019-02-12 18:32:47	2	0	1	0
       30	2019-02-12 18:33:57	2	1	1	0
       91	2019-02-12 18:35:29	2	2	1	0
       33	2019-02-12 19:40:19	2	0	1	0
      130	2019-02-12 20:27:22	2	0	1	0
       55	2019-02-12 20:31:15	2	1	1	0
       17	2019-02-12 20:54:52	2	0	1	0
       66	2019-02-12 21:52:13	2	1	1	0
        2	2019-02-13 05:44:00	2	0	1	0
       45	2019-02-13 07:34:46	2	0	1	0
       55	2019-02-13 07:40:49	2	0	1	0
       77	2019-02-13 07:41:04	2	0	1	0
       30	2019-02-13 07:41:56	2	0	1	0
       91	2019-02-13 07:45:23	2	0	1	0
       61	2019-02-13 07:47:21	2	0	1	0
       46	2019-02-13 07:48:47	2	0	1	0
       48	2019-02-13 07:53:46	2	0	1	0
       69	2019-02-13 07:53:54	2	0	1	0
       63	2019-02-13 07:54:25	2	0	1	0
       47	2019-02-13 07:57:48	2	0	1	0
       49	2019-02-13 07:57:50	2	0	1	0
      105	2019-02-13 07:58:31	2	2	1	0
      105	2019-02-13 07:58:38	2	0	1	0
      130	2019-02-13 08:04:23	2	0	1	0
       17	2019-02-13 08:09:08	2	0	1	0
      101	2019-02-13 08:10:43	2	0	1	0
       67	2019-02-13 08:27:01	2	0	1	0
       33	2019-02-13 08:39:25	2	0	1	0
       15	2019-02-13 10:52:09	2	0	1	0
       45	2019-02-13 16:56:57	2	0	1	0
       42	2019-02-13 16:56:58	2	0	1	0
       77	2019-02-13 17:07:49	2	0	1	0
      105	2019-02-13 17:38:33	2	0	1	0
       57	2019-02-13 17:38:44	2	0	1	0
       85	2019-02-13 17:38:48	2	0	0	0
       51	2019-02-13 17:39:06	2	1	1	0
       30	2019-02-13 17:43:55	2	1	1	0
       91	2019-02-13 18:26:14	2	2	1	0
       69	2019-02-13 18:31:24	2	1	1	0
       46	2019-02-13 18:31:26	2	1	1	0
      101	2019-02-13 19:05:52	2	0	1	0
       33	2019-02-13 19:43:43	2	0	1	0
       86	2019-02-13 23:00:17	2	0	1	0
       77	2019-02-14 07:46:01	2	0	1	0
       45	2019-02-14 07:49:31	2	0	1	0
       30	2019-02-14 07:50:06	2	0	1	0
       85	2019-02-14 07:50:53	2	0	0	0
       61	2019-02-14 07:51:18	2	0	1	0
       46	2019-02-14 07:53:21	2	0	1	0
       91	2019-02-14 07:57:46	2	0	1	0
       96	2019-02-14 07:59:22	2	0	1	0
       66	2019-02-14 07:59:37	2	0	1	0
       17	2019-02-14 08:02:00	2	0	1	0
      101	2019-02-14 08:09:56	2	0	1	0
        6	2019-02-14 08:13:17	2	0	1	0
      130	2019-02-14 08:17:14	2	0	1	0
       33	2019-02-14 08:51:53	2	0	1	0
       64	2019-02-14 16:36:34	2	0	1	0
      105	2019-02-14 16:36:38	2	0	1	0
       42	2019-02-14 16:37:37	2	0	1	0
        2	2019-02-14 17:16:43	2	0	1	0
       96	2019-02-14 17:22:21	2	2	1	0
       30	2019-02-14 17:32:57	2	1	1	0
       46	2019-02-14 17:37:11	2	1	1	0
       57	2019-02-14 17:37:44	2	0	1	0
       45	2019-02-14 18:00:27	2	1	1	0
       86	2019-02-14 18:03:12	2	0	1	0
      101	2019-02-14 18:24:24	2	1	1	0
       33	2019-02-14 18:59:46	2	0	1	0
       66	2019-02-14 20:05:17	2	1	1	0
       85	2019-02-14 20:05:29	2	1	0	0
       91	2019-02-14 20:20:39	2	2	1	0
       46	2019-02-15 07:46:13	2	0	1	0
       77	2019-02-15 07:47:55	2	0	1	0
       96	2019-02-15 07:50:48	2	0	1	0
       85	2019-02-15 07:51:33	2	0	0	0
       66	2019-02-15 07:52:17	2	0	1	0
       91	2019-02-15 07:53:26	2	1	1	0
       91	2019-02-15 07:53:38	2	0	1	0
       61	2019-02-15 07:55:33	2	0	1	0
       17	2019-02-15 08:03:50	2	0	1	0
       45	2019-02-15 08:05:44	2	0	1	0
       36	2019-02-15 08:25:44	2	0	1	0
      101	2019-02-15 08:27:28	2	0	1	0
       33	2019-02-15 08:38:57	2	0	1	0
       67	2019-02-15 08:42:37	2	0	1	0
       46	2019-02-15 16:59:54	2	1	1	0
      105	2019-02-15 16:59:58	2	1	1	0
      105	2019-02-15 17:00:01	2	1	1	0
       64	2019-02-15 17:01:02	2	0	1	0
       64	2019-02-15 17:01:10	2	0	1	0
       48	2019-02-15 17:22:28	2	0	1	0
       61	2019-02-15 17:22:35	2	2	1	0
       36	2019-02-15 17:42:50	2	1	1	0
       20	2019-02-15 17:51:20	2	1	1	0
       45	2019-02-15 18:11:15	2	0	1	0
       69	2019-02-15 18:11:22	2	1	1	0
       66	2019-02-15 18:11:24	2	1	1	0
       96	2019-02-15 18:21:48	2	0	1	0
       57	2019-02-15 18:21:55	2	0	1	0
       44	2019-02-15 18:54:42	2	1	1	0
       91	2019-02-15 18:54:46	2	1	1	0
      130	2019-02-15 18:57:57	2	0	1	0
      101	2019-02-15 19:10:42	2	1	1	0
       35	2019-02-16 07:26:23	2	0	1	0
       17	2019-02-16 07:43:12	2	0	1	0
       30	2019-02-16 07:45:28	2	0	1	0
       61	2019-02-16 07:46:08	2	0	1	0
       85	2019-02-16 07:48:17	2	0	0	0
       77	2019-02-16 07:48:47	2	0	1	0
       66	2019-02-16 07:50:25	2	0	1	0
       46	2019-02-16 07:50:35	2	0	1	0
       96	2019-02-16 07:52:07	2	0	1	0
       91	2019-02-16 07:52:19	2	0	1	0
       48	2019-02-16 07:52:22	2	0	1	0
       45	2019-02-16 07:53:40	2	0	1	0
        2	2019-02-16 07:57:42	2	0	1	0
       69	2019-02-16 07:59:10	2	0	1	0
       86	2019-02-16 08:04:19	2	0	1	0
      101	2019-02-16 08:06:39	2	0	1	0
       36	2019-02-16 08:10:04	2	0	1	0
       33	2019-02-16 08:13:51	2	0	1	0
       33	2019-02-16 17:02:55	2	0	1	0
       64	2019-02-16 17:11:00	2	0	1	0
       10	2019-02-16 17:40:54	2	0	1	0
        2	2019-02-16 17:41:43	2	1	1	0
       67	2019-02-16 19:21:22	2	0	1	0
       67	2019-02-16 19:21:30	2	0	1	0
        8	2019-02-16 19:21:43	2	0	1	0
       55	2019-02-18 04:55:10	2	0	1	0
        6	2019-02-18 06:10:34	2	0	1	0
       77	2019-02-18 06:32:36	2	0	1	0
       86	2019-02-18 06:43:56	2	0	1	0
       91	2019-02-18 06:44:07	2	0	1	0
       48	2019-02-18 06:47:01	2	4	1	0
       46	2019-02-18 06:47:05	2	0	1	0
       46	2019-02-18 07:55:25	2	0	1	0
       48	2019-02-18 07:55:28	2	0	1	0
       96	2019-02-18 07:56:50	2	0	1	0
       45	2019-02-18 07:59:03	2	0	1	0
       17	2019-02-18 07:59:17	2	0	1	0
       69	2019-02-18 07:59:30	2	0	1	0
       61	2019-02-18 08:02:19	2	0	1	0
       64	2019-02-18 08:23:37	2	0	1	0
       15	2019-02-18 08:45:22	2	0	1	0
       33	2019-02-18 08:50:16	2	0	1	0
       67	2019-02-18 08:51:04	2	0	1	0
       25	2019-02-18 16:05:06	2	0	1	0
       25	2019-02-18 16:05:14	2	1	1	0
